Job #,Borough,House #,Street Name,Block,Lot,Bin #,Job Type,Community - Board,Curb Cut,Fully Permitted,Initial Cost,Proposed Zoning Sqft,Horizontal Enlrgmt,Vertical Enlrgmt,Enlargement SQ Footage,Zoning Dist1,Job Description
200714557,Bronx,2120,RANDALL AVENUE,3534,1,2092633,A2,209,,2002-04-10,58000.0,0,,,0,,REPLACEMENT OF GAS PIPING FROM EXISTING METERS TO STOVE OUTLETS.  INCLUD DING OVERHEAD PIPING IN BASEMENT &amp; RISER S.  139 APARTMENTS  NO CHANGE IN USE EG ESS OR OCCUPANCY.
120929754,Manhattan,88,GREENWICH STREET,18,7501,1000794,A2,101,,2012-01-19,50000.0,0,,,0,C6-9,"INTERIOR RENOVATION TO APARTMENT 2101 ON THE 21ST FLOOR. WORK TO INCLUDE GENERAL CONSTRUCTION AND PLUMBING WORK, ALL AS PER PLANS FILED HEREWITH. NO CHANGE IN USE, EGRESS OR OCCUPANCY UNDER THIS APPLICATION."
120927738,Manhattan,340,EAST 52ND STREET,1344,33,1039662,A2,106,,2012-08-06,40000.0,0,,,0,R8B,APARTMENT RENOVATION AT APT# 7H.REPLACE FLOOR AND WALL FINISHES. REPLACE EXISTING PLUMBING FIXTURES AT EXISTING ROUGHING LOCATION. NO CHANGE IN EGRESS. NO CHANGE IN OCCUPANCY OR USE.
120928808,Manhattan,791,PARK AVENUE,1408,71,1043066,A2,108,,2012-01-03,55000.0,0,,,0,R10,"EXTERIOR LOUVER WORK ONLY FOR RENOVATION TO EXISTING APARTMENT 5A.  NO CHANGE IN USE, EGRESS OR OCCUPANCY."
120930332,Manhattan,75,THOMPSON STREET,489,28,1007361,A2,102,,2012-02-10,40000.0,0,,,0,R7-2,"INTERIOR RENOVATION OF APARTMENT 10(3RD.FLOOR),INCLUDING GENERAL CONSTRUCTION &amp; PLUMBING WORK TYPES.EXISTING SINK &amp; BATHTUB TO BE RELOCATED.ALL PLUMBING FIXTURES TO BE CONNECTED TO EXISTING RISERS,KITCHEN PLUMBING FIXTURES TO BE RELOCATED.NO CHANGE IN USE,MEANS OF EGRESS AND/OR OCCUPANCY.ALL AS PER PLANS FILED HEREWITH"
200734955,Bronx,2521,PALISADE AVENUE,5745,7501,2087530,A2,208,,2002-08-01,45000.0,0,,,0,,"RENOVATION AND COMBINATION OF APARTMENT 3B &amp; 3C AS PERMITTED BY TPPN #3/ 97.  WORK TO INCLUDE MINOR INTERIOR DEMO LITION, GENERAL CONSTRUCTION AND MODIFI ATION TO PLUMBING SYSTEM AND RELATED PIP ING.  NO CHANGE IN USE, EGRESS OR OCCUP NCY."
200743794,Bronx,640,WALES AVENUE,2653,63,2004678,A2,201,,2003-04-19,480000.0,0,,,0,R7-2,"Replace bathrooms and kitchens in all apartments, replace windows and roof, additional interior partition and plumbing work as indicated on plans. No change to use occuapncy or egress."
120938334,Manhattan,675,NINTH AVENUE,1056,32,1082497,A2,104,,2012-06-12,40000.0,0,,,0,R8,"REMODEL APARTMENT 2A ON THE SECOND FLOOR. NO CHANGE TO USE, EGRESS, OR OCCUPANCY."
200776810,Bronx,2385,WILLIAMSBRIDGE ROAD,4363,1,2093377,A2,211,,2003-05-15,45000.0,0,,,0,,"MODIFICATION OF APARTMENTS FOR HANDICAPP ED ACCESSIBILITY. NO CHANGE IN USE,EGRESS, OR OCCUPANCY."
120936210,Manhattan,170,SECOND AVENUE,452,6,1006435,A2,103,,2012-02-21,50000.0,0,,,0,R7A,"COMBINATION AND RENOVATION OF TWO EXISTING APARTMENTS # 7D AND 7E ON THE 7TH FLOOR. ARCHITECTURAL AND PLUMBING WORK. NO CHANGE OF USE, OCCUPANCY OR EGRESS."
120939761,Manhattan,172,8TH AVENUE,768,82,1013892,A2,104,,2012-02-02,75000.0,0,,,0,C1-6A,"PROPOSE TO RENOVATE APARTMENT, REPLACE EXIST STAIR 1ST TO 3RD FLOOR."
120941491,Manhattan,885,WEST END AVE,1890,53,1057197,A2,107,,2012-03-07,55000.0,0,,,0,R8,"INTERIOR RENOVATION TO EXISTING APARTMENT #10A ON THE 10 FLOOR, REMOVE AND CONSTRUCT NEW NON-BEARING PARTITIONS,REPLACE RELOCATE AND INSTALL NEW PLUMBING FIXTURES, ALL AS PER PLAN.NO CHANGE IN USE EGRESS OR OCCUPANCY."
200855529,Bronx,3935,BLACKSTONE AVENUE,5908,210,2085798,A2,208,,2011-07-06,50000.0,0,,,0,R4,"RENOVATIONS TO APARTMENT 10H, MINOR PARTITIONS AND MINOR PLUMBING WORK. NO CHANGE IN USE EGRESS OR OCCUPANCY."
200865974,Bronx,1153,GRAND CONCOURSE,2463,21,2002838,A2,204,,2005-03-08,75000.0,0,,,0,,"RECONSTRUCT 2-APARTMENTS GD-7 &amp; GD-8 ON 1ST FLOOR, PARTITION AND MINOR MECHANICAL WORK, INSTALL PLUMBING FIX- TURES, ALL AS PER PLANS.  NO CHANGE IN USE,EGRESS OR OCCUPANCY UNDER THIS APPLICATION"
200898662,Bronx,3300,NETHERLAND AVENUE,5787,154,2084101,A2,208,,2006-01-26,45000.0,0,,,0,,"RENOVATION OF APARTMENTS. NO CHANGE INUSE, EGRESS OR OCCUPANCY UNDER THIS APPLICATION."
120885818,Manhattan,240,WEST 23RD STREET,772,67,1014132,A2,104,,2012-01-19,55000.0,0,,,0,C2-7A,"RENOVATION OF AN EXISTING APARTMENT #3A ON THE 3RD FLOOR. ARCHITECTURAL AND PLUMBING WORK. THERE WILL NO CHANGE OF USE, OCCUPANCY OR EGRESS."
120956251,Manhattan,15,WEST 53RD STREET,1269,7501,1034537,A2,105,,2012-02-07,50000.0,0,,,0,C5-2.5,INTERIOR RENOVATION OF AN EXISTING APARTMENT #26F ON THE 26TH FLOOR. ARCHITECTURAL AND PLUMBING WORK. NO CHANGE IN USE OCCUPANCY OR EGRESS.
120953717,Manhattan,141,EAST 88TH STREET,1517,20,1048078,A2,108,,2012-04-04,70000.0,0,,,0,C1-8X,PLUMBING AND MECHANICAL MODIFICATIONS IN APARTMENT 3C.  NO CHANGE IN EGRESS OR OCCUPANCY.  ARCHITECTURAL WORK FILED UNDER ALT 120934187.
120953726,Manhattan,141,EAST 88TH STREET,1517,20,1048078,A2,108,,2012-04-04,70000.0,0,,,0,C1-8X,PLUMBING AND MECHANICAL MODIFICATIONS IN APARTMENT 4D.  NO CHANGE IN EGRESS OR OCCUPANCY.  ARCHITECTURAL WORK FILED UNDER ALT 120934196.
200996262,Bronx,335,EAST  140 STREET,2303,66,2000649,A1,201,,2006-02-13,80000.0,0,,,0,R6,"CONVERT ROOM UNITS   TO CLASS 'A' APARTMENTS. INSTALL PLUMBING FIXTURES, PARTITIONS, AND FLOOR. OBTAIN A NEW CO FOR THE ENTIRE BUILDING."
200997136,Bronx,1418,REED PLACE,5409,512,2075412,A1,210,,2006-07-25,75000.0,0,,Y,340,R3-1,"FILING FOR THE RENOVATION OF THE EXISTING HOUSE, CONVERTING ATTIC APARTM ENT INTO 2ND FLOOR APARTMENT."
120965198,Manhattan,296,WEST 11TH STREET,622,12,1011284,A2,102,,2012-02-10,58000.0,0,,,0,C1-6,"RENOVATE APARTMENT #1E ON THE 1ST FLOOR AND APARTMENT #CE ON THE CELLAR FLOOR. NO CHANGE IN USE, OCCUPANCY OR EGRESS."
120963671,Manhattan,501,WEST 110TH STREET,1882,28,1056908,A2,109,,2012-02-07,50000.0,0,,,0,R8,PROPOSED RENOVATION AT APARTMENTS REMOVAL AND INSTALLATION OF INTERIOR NON-BEARING PARTITIONS AND FINISHES AS INDICATED ON PLANS AND APPLICATIONS. THERE IS NO CHANGE IN USE EGRESS OR OCCUPANCY.
201079572,Bronx,1177,ANDERSON AVENUE,2510,50,2098785,A2,204,,2006-10-17,40000.0,0,,,0,R7-1,"Conversion of apartment to management office.  Partition and plumbing work.  No change in egress, use or occupancy."
120968925,Manhattan,105,EAST 16TH STREET,872,7,1017820,A2,105,,2012-03-02,45000.0,0,,,0,C6-2A,"MECHANICAL WORK IN CONJUNCTION WITH THE RENOVATION OF AN EXISTING APARTMENT #6S ON THE 6TH FLOOR FILED UNDER APPLICATION #120379964. ASSOCIATED WORK ON THE ROOF. THERE WILL BE NO CHANGE OF USE, OCCUPANCY OR EGRESS UNDER THIS APPLICATION."
120971430,Manhattan,72,BARROW STREET,585,1,1083518,A2,102,,2012-02-22,40000.0,0,,,0,C1-6,"MINOR PARTITION AND PLUMBING WORK IN APARTMENTS 1L AND 1M. NO CHANGE IN EGRESS, USE OR OCCUPANCY INVOLVED UNDER THIS APPLICATION."
120973973,Manhattan,148,WEST 23RD STREET,798,71,1014811,A2,104,,2012-09-07,50000.0,0,,,0,C6-3X,"MINOR INTERIOR WORK TO COMBINE APARTMENTS 9D &amp; 9E. NO CHANGE IN EGRESS, USE, OR OCCUPANCY."
320428578,Brooklyn,115,WILLOW STREET,235,28,3001791,A2,302,,2012-03-20,78000.0,0,,,0,R6,"RENOVATION OF APARTMENT ON THE 5TH FLOOR (APT 5E). SCOPE OF WORK INCLUDES THE REMOVAL AND INSTALLATION OF PARITIIONS,DOORS, FLOORS AND PLUMBING WORK AS PER PLANS FILED HEREWITH. NO CHANGE IN USE, EGRESS OR OCCUPANCY."
210030358,Bronx,3456,OLINVILLE AVENUE,4628,21,2056960,A2,212,,2008-03-17,45000.0,0,,,0,R5,"Renovation of apartment and excavation of cellar storage area.  No change in egress, use or occupancy."
120975579,Manhattan,50,EAST 79TH STREET,1393,52,1041883,A2,108,,2012-07-30,40000.0,0,,,0,C5-1,"INTERIOR RENOVATION AND COMBINATION EXISTING CLASS 'A' APARTMENTS.  NO CHANGE OF USE, EGRESS OR OCCUPANCY UNDER THIS APPLICATION."
120982927,Manhattan,720,GREENWICH STREET,632,17,1011843,A2,102,,2012-04-24,84000.0,0,,,0,C6-1,"COMBINE EXISTING APARTMENTS; REMOVE NON-LOAD BEARING PARTITIONS, FLOORING BATHROOM, KITCHEN, MINOR PARTITION CHANGES, NEW FLOORING, BATHROOMS AND KITCHEN AS PER PLANS FILED.  NO CHANGE IN USE, EGRESS OR OCCUPANCY."
301003134,Brooklyn,667,BEDFORD AVENUE,2225,7,3060974,A2,301,,2002-06-27,82000.0,0,,,0,R6,"Interior renovation of existing apartments. Plumbing and partition work as per plan. New Boiler and Hot Water Heaters in cellar. No change in room count, use, occupancy or egress."
301016433,Brooklyn,168,STERLING PLACE,1058,21,3024368,A2,306,,2001-04-16,40000.0,0,,,0,C2-4,RELOCATE KITCHEN AND BATHROOM. RELOCATE PARTITIONS FOR EXISTING APARTMENT BUILDING. NO CHANGE IN USE EGRESS AND OCCUPANCY.
320440055,Brooklyn,127,HICKS ST,236,99,3001856,A2,302,,2012-05-14,42000.0,0,,,0,R7-1,"RENOVATE EXISTING FOURTH FLOOR APARTMENT. NO CHANGE TO EGRESS,USE OR OCCUPANCY."
120997760,Manhattan,417,GRAND STREET,315,1,1082653,A2,103,,2012-03-14,61000.0,0,,,0,R8,"RENOVATION AND COMBINATION OF EXISTING APARTMENT 1703 &amp; 1704 TO INCLUDE ARRANGEMENT OF NEW NON LOAD BEARING INTERIOR PARTITIONS TO RE-CONFIGURE KITCHEN AND BEDROOMS. NEW PLUMBING FIXTURES AS REFLECTED ON SCHEDULE B AND PLANS FILED HEREWITH. NO CHANGE IN USE, EGRESS OR OCCUPANCY UNDER THIS APPLICATION."
120979691,Manhattan,340,EAST 52ND STREET,1344,33,1039662,A2,106,,2012-04-17,40000.0,0,,,0,R8B,APARTMENT RENOVATION AT APT# 3G.REPLACE FLOOR AND WALL FINISHES. REPLACE EXISTING PLUMBING FIXTURES AT EXISTING ROUGHING LOCATION. NO CHANGE IN EGRESS. NO CHANGE IN OCCUPANCY OR USE.
120992845,Manhattan,229,EAST 79TH ST,1525,15,1048513,A2,108,,2012-03-27,80000.0,0,,,0,R10A,"COMBINATION OF APARTMENTS 16A AND 16B INTO ONE APARTMENT.  NO CHANGE IN USE, EGRESS OR OCCUPANCY PROPOSED UNDER THIS APPLICAITON."
120994941,Manhattan,45,CHRISTOPHER STREET,610,7501,1010699,A2,102,,2012-04-23,82000.0,0,,,0,R6,"FILING APPLICATION TO COMBINE APARTMENTS 1C AND 1D ON 1ST FLOOR. NO CHANGE IN USE, EGRESS OR OCCUPANCY."
301073102,Brooklyn,74,NORTH    7 STREET,2325,15,3335686,A2,301,,2000-11-17,69000.0,0,,,0,,"REDESIGN EXISTING APARTMENTS.NO CHANGE TO USE,OCCUPANCY OR EGRESS"
121004126,Manhattan,150,EAST 56TH STREET,1310,7503,1036787,A2,106,,2012-10-16,45000.0,0,,,0,C5-2,"INTERIOR RENOVATION ON APARTMENT 6G INCLUDING GENERAL CONSTRUCTION AND PLUMING WORK TYPE AS PER PLANS SUBMITTED HEREWITH, NO CHANGE IN USE, EGRESS OR OCCUPANCY GROUP"
301091440,Brooklyn,9408,FLATLANDS AVENUE,8202,38,3321532,A1,318,,2003-05-29,70000.0,0,,,0,R4,PROPOSE TO CONVERT FORM OCCUPANCY AS MED  ICAL OFFICE AND TWO APARTMENTS  O MEDICAL OFICE AND ONE APARTMENT. INTE  RIOR AND EXTERIOR ALTERTIONS TO BE COM ETED AS NEEDED TO COMPLY /W APPLICATION LAWS. MEDICAL OFFICE TO OCCUPY ENTIRE FIRST FLOOR.
120998019,Manhattan,23,EAST 10TH STREET,562,1,1082677,A2,102,,2012-04-26,70000.0,0,,,0,C1-7,"INTERIOR RENOVATION TO APARTMENT #321.  WORK TO INCLUDE NON-STRUCTURAL DEMOLITION, GENERAL CONSTRUCTION AND PLUMBING MODIFICATIONS AS PER PLANS FILED HEREWITH.  NO CHANGE IN USE, EGRESS OR OCCUPANCY."
121003877,Manhattan,59,WEST 12TH STREET,576,7502,1066992,A2,102,,2012-03-27,50000.0,0,,,0,R6,REMOVE STRUCTURAL STRUT COLUMN IN APARTMENT 14B.  INSTALL NEW BEAM AS PER PLANS FILED.  NO CHANGE IN USE OR EGRESS.
301115503,Brooklyn,377,BAY RIDGE AVENUE,5863,48,3145226,A2,310,,2001-01-12,40000.0,0,,,0,C1-3,"PROVIDE INDIVIDUAL HEAT &amp; HOT WATER TO EXISTING SIX FAMILY DWELLING AND STORES. REPLACE EXISTING PLUMBING FIXTURES. WITHDRAW APPLICATION #300669747 TO COMBINE APARTMENTS. MINOR PARTITION CHANGES. NO CHANGE IN USE, OCCUPANCY OR MEANS OF EGRESS."
301128018,Brooklyn,341,HOYT STREET,444,3,3007450,A2,306,,2001-03-22,60000.0,0,,,0,,COMBINE TWO APARTMENTS TO MAKE A SINGLE FAMILY DWELLING MISCELLANOUS PAR TITIONS NEW FRENCH DOORS ON BASEMENT REA R RECONFIGURE 3 PCS BATHROOM IN BASEMEN 1 NEW SINK IN BASEMENT &amp; DRYER IN BASEM ENT RECONFIGURE EXISTING KITCHEN ON 1ST FLOOR 1 NEW SINK IN KITCHEN NEW CENTRAL AIR CONDITIONING.
301130292,Brooklyn,379,SOUTH FIRST STREET,2399,21,3062875,A1,301,,2001-09-18,50000.0,0,Y,Y,2046,C2-3,RENOVATING FIRST FLOOR ADDING A NEW 2ND FLOOR AND APARTMENT TO BUILDING
301134939,Brooklyn,431,7 STREET,995,66,3021763,A2,306,,2000-12-19,45000.0,0,,,0,R6,"RENOVATE EXISTING APARTMENT AT 3RD AND 4TH FLOORS AS FOLLOWS: MINOR PARTITION RE MOVAL, NEW PARTIONS, REPLACE PLUMBING FIXURES WITHIN EXISTING ROUGHING, NEW PLUM BING FIXURES MINOR JOIST REPLACEMENT, NEW FLOORING AND NEW BULKHEAD AS PER PLANS FILED. NO CHANGE IN USE, EGRESS OR OCCUPANCY."
121009032,Manhattan,202,WEST 98 STREET,1869,136,1056389,A2,107,,2012-04-11,50000.0,0,,,0,R8B,"INTERIOR RENOVATION TO APARTMENT #1C ON THE FIRST FLOOR. WORK TO INCLUDE GENERAL CONSTRUCTION AND PLUMBING WORK, ALL AS PER PLANS FILED HEREWITH. NO CHANGE IN USE, EGRESS OR OCCUPANCY UNDER THIS APPLICATION."
301139266,Brooklyn,408,MYRTLE AVENUE,1901,24,3054789,A1,302,,2002-07-30,50000.0,0,,,0,C1-3,RE-ARRANGE INTERIOR PARTITION TO ACCOMMO  DATE NEW APARTMENTS LAYOUTS.
301143448,Brooklyn,4015,15 AVENUE,5364,4,3125738,A1,312,,2001-09-27,60000.0,0,Y,,121,C2-3,"INTERIOR RENOVATION AT FIRST FLOOR, CONVERT STORE AND APARTMENT TO MEDICAL OFFIC E AS PER PLANS FILED.  FILL IN INTERIOR COURTYARD AT CELLAR AND FIRST FLOOR. APP LICATION FILED IN CUNJUNCTION WITH 4013 15th AVENUE."
401446011,Queens,166-33,89 AVENUE,9817,30,4210075,A2,412,,2002-05-14,40000.0,0,,,0,R6,Propose to Increasing the room count from studio apartments to a One Bedroom Apartments .Installation of Partition Wall in appartments 2D-11D.only the D- line Apartments
121010592,Manhattan,105,PINEHURST AVENUE,2179,95,1064338,A2,112,,2012-03-22,50000.0,0,,,0,R7-2,"FILING APPLICATION FOR THE INTERIOR RENOVATION OF APARTMENT #31 ON 3RD FLOOR. NO CHANGE IN USE, EGRESS OR OCCUPANCY."
121011243,Manhattan,80,EAST END AVENUE,1580,23,1051198,A2,108,,2013-02-13,40000.0,0,,,0,R10A,"FILING APPLICATION FOR THE COMBINATION OF APARTMENTS 12A AND 12J ON THE 12TH FLOOR. NO CHANGE IN USE, EGRESS OR OCCUPANCY."
301149987,Brooklyn,160,SCHROEDERS AVENUE,4452,200,3343606,A1,305,,2001-06-08,40000.0,0,,,0,R5,General construction including drywall partitions.  Change portion of 1st. floor to management office accessory to residential apartments.
301151278,Brooklyn,2703,WEST   33 STREET,6964,2,3331084,A2,313,,2002-07-26,45000.0,0,,,0,R5,"In each apartment remove and reset tub, lavatory and w.c. in exiting location. Replace water lines back to risers.  Replace waste branch piping.  Repair walls, install new ceramic tile.  No change in use, occupancy or egress."
121016612,Manhattan,3750,BROADWAY,2114,5,1062678,A2,112,,2012-03-21,75000.0,0,,,0,R8,"FILING TO INSTALL SHORING, REPAIR CEILINGS AND FLOORS IN APARTMENTS 21, 31, 41, 51 AND 61."
301155915,Brooklyn,348,IRVING AVENUE,3344,36,3326409,A1,304,,2001-08-13,50000.0,0,,,0,R6,"Application filed to indicate the propos ed conversion of existing two s cellar building from an existing clothin g manufacturing establishment(UG#17,Occ.D-1) to proposed  wholesale establishment with accessory STORAGE (UG#16,OCC.B-1)AT CELLAR, FI rst &amp; second floors and three proposed residential apartments(UG#2,Occ.J-2)at second floor."
220175094,Bronx,3050,WALLACE AVENUE,4571,25,2055643,A2,212,,2012-04-02,45000.0,0,,,0,R6,"REPAIR SMOKE/FIRE DAMAGE TO EXISTING APARTMENTS ON SECOND &amp; THIRD FLOOR, NO CHANGE IN EGRESS, USE OR OCCUPANCY AS PART OF THIS APPLICATION"
121017620,Manhattan,488 REAR,9TH AVENUE,761,3,1084536,A2,104,,2012-07-06,43000.0,0,,,0,C1-7A,"ALTERATION TYPE II IS BEING FILED HEREWITH FOR COSMETIC REPAIRS WITH WALLS, CEILING AND FLOOR FINISHES OF TWO EXISTING REAR APARTMENTS, INCLUDING PLUMBING FIXTURES REPLACEMENT AS PER PLANS AND INSTALLING TWO DUCTLESS SPLIT FUJITSU HVAC UNITS MODEL NUMBER 18RLFX AIR HANDLERS &amp; AOU36RLXFZ HFI CONDENSERS.  NO CHANGE TO EXISTING OCCUPANCY USE OR EGRESS"
301166743,Brooklyn,196,BALTIC STREET,311,22,3003495,A2,306,,2001-06-28,70000.0,0,,,0,R6,"Combination of two existing residential apartments.  General construction, minor partition and plumbing work.  No change to use, egress or occupancy under this application."
301177802,Brooklyn,306,7 AVENUE,1000,46,3021973,A1,306,,2001-10-01,75000.0,0,,,0,C1-3,"SECOND &amp; THIRD FLOORS TO BE CONVERT BACK TO RESIDENTIAL APARTMENTS, NEW KITCHENS AND BATHROOMS TO BE INSTALLED, NEW EXIT STAIR TO UPPER FLOORS TO BE INSTALLED. EXISTING ACCESS STAIRS TO BE REMOVED. NEW PARTITIONS TO BE INSTALLED."
121020849,Manhattan,415,EAST 52ND STREET,1364,5,1078257,A2,106,,2012-06-04,61000.0,0,,,0,R10,"RENOVATION OF EXISTING APARTMENT TO INCLUDE MINOR DEMOLITION, INSTALLATION OF NEW PARTITIONS AND MINOR PLUMBING WORK, AS PER PLANS SUBMITTED HEREWITH. NO CHANGE TO USE, EGRESS OR OCCUPANCY."
301196364,Brooklyn,3194,BAYVIEW AVENUE,6964,2,3331087,A2,313,,2001-10-30,45000.0,0,,,0,R5,"In each apartment remove and reset tub, lavatory and w.c. in existing location. Replace waterlines back to risers, replace waste branch piping.  Repair walls install new ceramic tile.  No change in use, occupancy or egress."
301199067,Brooklyn,3225,NEPTUNE AVE,6964,2,3331097,A2,313,,2002-08-20,45000.0,0,,,0,R5,"In each apartment remove and reset tub, lavatory and w.c. in existing location. Replace waterlines back to riser, replace waste branch piping.  Repair walls, install new ceramic tile.   No change in use, occupancy or egress."
301199085,Brooklyn,3201,NEPTUNE AVENUE,6964,2,3331083,A2,313,,2002-08-20,45000.0,0,,,0,R5,"In each apartment remove and reset tub, lavatoryu and w.c. in existing location. Replace waterlinjes back to riser,s replace waste branch piping.  Repair walls, install new ceramic tile.  No change in use, occupancy or egress."
301199094,Brooklyn,3144,BAYVIEW AVENUE,6964,2,3331093,A2,313,,2002-08-20,45000.0,0,,,0,R5,"In each apartment remove and reset tub, lavatory and w.c. in existing location. Replace waterlines backto risers, replace waste branch piping.  Repair walls, install new ceramic tile.  No change in use, occupancy or egress."
301214718,Brooklyn,3178,BAYVIEW AVENUE,6964,2,3331092,A2,313,,2001-10-29,45000.0,0,,,0,R5,"In each apartment remove and reset tub, lavatory and w.c. in existing location. Replace waterlines back to risers, replace waste branch piping. Repair walls. Install new ceramic tile.  Nochange in use, occupancy or egress."
301216618,Brooklyn,306,EVERGREEN AVENUE,3253,23,3074047,A2,304,,2001-11-16,70000.0,0,,,0,,APPLICATION IS FILED TO CONVERT EXISTING 5 FMILY BUILDING INTO A 4 FAMIL (1ST FLOOR REMAING ONE DWELLING UNIT 2ND FLOOR; CNVERTED FROM 2 APARTMENT INTO ONE DWELING UNIT;3 RD FLOOR TO REMAIN AS TWO APARTMENTS ;TWO DWELLING UNITS0 DER CTIVE 14
301219759,Brooklyn,2673,WEST   33 STREET,6964,2,3331086,A2,313,,2001-11-14,45000.0,0,,,0,,"IN EACH APARTMENT REMOVE AND RESET TUB, LAVATORY AND W.C IN EXISTING LOC ATION . REPLACE WATER LINES BACK TO RISE RS. REPLACE WASTE BRANCH PIPING. REPAIR WALLS, INSTALL NEW CERAMIC FILE. NO CHAN GE IN USE, OCCUPANCY OR EGRESS"
301220248,Brooklyn,6410,NEW UTRECHT AVENUE,5748,25,3142097,A2,311,,2001-12-06,60000.0,0,,,0,C2-2,"Repair fire damage on front facade, roof and in 2nd and 3rd floor apartments. Enclose air shaft.  Restore gas service to 2nd and 3rd floor apartments and install fixtures on existing roughings.  No change to use, egress or occupancy."
301220319,Brooklyn,570,1 STREET,1077,30,3025254,A2,306,,2003-03-11,50000.0,0,,,0,,COMBINE APARTMENTS AT BSSEMENT 1ST &amp; 2ND  FLOORS TO REDUCE OCCUPANCY TO  3 FAMILY RESIDENCE
301226572,Brooklyn,1275,EAST   51 STREET,7777,26,3215627,A2,318,,2001-09-06,45000.0,0,,,0,R5,"MISCELLANEOUS REPAIRS IN APARTMENTS 1E, 1P, 1X, 1Y, AND 1Z; INCLUDING DAMAGED SLAB AND WALL REMOVAL, RECONSTRUCTION OF FLOORS AND PARTITIONS, NEW BATH AND KITCHEN FINISHES, NEW BATH FIXTURES ON EXISTING ROUGHING. NO CHANGE TO USE EGRES NOR OCCUPANCY."
301226616,Brooklyn,1199,EAST   53 STREET,7779,22,3215705,A2,318,,2001-09-07,64000.0,0,,,0,R5,"MISCELLANEOUS REPAIRS IN APARTMENTS 1D, 1K, 1L, 1M, 1P, 1X, 1Y, 1Z INCLUDING DAMAGED SLAB AND WALL REMOVAL, RECONSTRUCTION OF FLOORS AND PARTITIONS, NEW BATH AND KITCHEN FINISHES, NEW BATH FIXTURES ON EXISTING ROUGHING. NO CHANGE TO USE EGRES NOR OCCUPANCY."
121027566,Manhattan,2,COLUMBUS AVE,1131,7501,1085729,A2,107,,2012-04-20,41000.0,0,,,0,C4-7,"INTERIOR RENOVATION OF APARTMENT AND PLUMBING WORK AS PER PLANS FILED HEREWITH, NO CHANGE IN USE, EGRESS AND OCCUPANCY."
301229999,Brooklyn,659,WASHINGTON AVENUE,1147,1,3028235,A2,308,,2002-03-29,40000.0,0,,,0,,"REPLACE STOREFRONT AND ENTRY COLUMN AT G ROUND FLOOR. MINOR INTERIOR ALT RATIONS TO EXT'G APARTMENTS ON 2ND AND 3 RD FLOORS, NO CHANGE TO ZONING, USE, EG ESS OR OCCUPANCY."
121022516,Manhattan,105,WEST 117 STREET,1902,7503,1057431,A2,110,,2012-11-26,50000.0,0,,,0,R7-2,"TO RENOVATE EXIST APARTMENT AT GROUND FLOOR, NEW KITCHEN, ADD LAVATORY, NEW LAUNDRY CLOSET. REBUILT EXIST STAIRS. NEW BATHROOM ON EXISTING RECREATION ROOM."
